office,town,candidate,party,votes,vote_percent
Aldermen 7th Ward,statewide,"David B. Blackwell, Jr",R,572,30.64%
Aldermen 7th Ward,statewide,Frank Delibero,R,530,28.39%
Aldermen 7th Ward,statewide,Vincent Scarlata,PC,115,6.16%
Aldermen 7th Ward,statewide,Andrew Tkacs,PC,57,3.05%
Board of Education,statewide,Kim Carbone-Pandiani,WE,563,2.53%
Board of Education,statewide,Allan Pronovost,WE,555,2.49%
Board of Education,statewide,Steven J. O'Donnell,D,4307,19.36%
Board of Education,statewide,Donald R. Green,D,4405,19.80%
Board of Education,statewide,Marisol Estrada,D,4663,20.96%
Board of Education,statewide,Kim Carbone-Pandiani,R,3962,17.81%
Board of Education,statewide,Allan Pronovost,R,3792,17.04%
Planning and Zoning Commission,statewide,Geoff Cook,D,1159,21.11%
Planning and Zoning Commission,statewide,Stephanie P. Warren,D,1057,19.25%
Planning and Zoning Commission,statewide,Ron Fine,R,1066,19.42%
Planning and Zoning Commission,statewide,Brice McLaughlin,R,1070,19.49%
Planning and Zoning Commission,statewide,David Gross,R,1138,20.73%
Board of Education Full Term,statewide,Anita D. Brown,D,1750,13.55%
Board of Education Full Term,statewide,Peggy Katkocin,D,2064,15.99%
Board of Education Full Term,statewide,Rick Regan,D,1729,13.39%
Board of Education Full Term,statewide,William J. Touri Jr.,R,1683,13.03%
Board of Education Full Term,statewide,Greg E. Flanagan,R,1932,14.96%
Board of Education Full Term,statewide,Douglas J. DeRito,R,1761,13.64%
Board of Education Full Term,statewide,Dominic A. Cipollone,R,1993,15.44%
Constables,statewide,Randy Thomas,D,2262,12.64%
Constables,statewide,Robert C. Shanley,D,2129,11.89%
Constables,statewide,Santo Galatioto,D,2138,11.94%
Constables,statewide,Marianne G. Miller,D,2047,11.43%
Constables,statewide,Jody Daymon,R,2397,13.39%
Constables,statewide,Jeffrey Vargo,R,2473,13.81%
Constables,statewide,Michael P. Donadaeo,R,2248,12.56%
Constables,statewide,Glen P. Papelo,R,2208,12.33%
Planning and Zoning Commission Full Term,statewide,"Peter R. Zbras, Sr.",D,1299,11.94%
Planning and Zoning Commission Full Term,statewide,Arnold Jensen,R,2289,21.04%
Planning and Zoning Commission Full Term,statewide,Patrick J. Cocchiarella,R,2429,22.33%
Planning and Zoning Commission Full Term,statewide,Jeffrey P. Luff,R,2432,22.36%
Planning and Zoning Commission Full Term,statewide,Daniel P. Wall,R,2428,22.32%
Board of Assessment Appeals,statewide,Anne Lamondy,D,1030,49.98%
Board of Assessment Appeals,statewide,Joseph Hopkins,R,1031,50.02%
Board of Education To Fill Vacancy for Two Years,statewide,Edie Balkun,D,712,30.39%
Board of Education To Fill Vacancy for Two Years,statewide,Gerry Bourbonniere,R,1631,69.61%
Zoning Board of Appeals Full Five Year Term Begins 2017,statewide,Terry Bearden-Rettger,D,2648,56.34%
Zoning Board of Appeals Full Five Year Term Begins 2017,statewide,Carson C. K. Fincham,R,2052,43.66%
Board of Finance Alternates,statewide,W. Bart Baxter,D,1112,22.17%
Board of Finance Alternates,statewide,Robert Krzys,D,951,18.96%
Board of Finance Alternates,statewide,Kerry Guilfoyle,R,1205,24.02%
Board of Finance Alternates,statewide,Paul Leclair,R,1257,25.06%
Board of Finance Alternates,statewide,Troy F. LaMere,PC,491,9.79%
Planning Commission To Fill Vacancy for Two Years,statewide,Gerard J. Monaghan,D,3624,46.57%
Planning Commission To Fill Vacancy for Two Years,statewide,Peter Schmitt,R,4157,53.43%
Mayor,statewide,Anita Dugatto,D,1295,41.81%
Mayor,statewide,Richard Dziekan,R,1802,58.19%
Board of Assessment Appeals,statewide,"William Vincenzi, Jr.",R,2098,50.89%
Board of Assessment Appeals,statewide,Roy J. Rowland,R,2007,48.68%
Board of Assessment Appeals,statewide,Matthew Joseph Long,WI,18,0.44%
Planning & Zoning Commission Alternate,statewide,Peter B. Mann,R,959,100.00%
Town and City Clerk,statewide,Beth Shortell Lynch,D,1884,47.31%
Town and City Clerk,statewide,Janet Vitarius Waugh,R,2098,52.69%
Planning and Zoning Commission Alternates,statewide,Joan D. Gay,D,1444,100.00%
Board of Education To Fill Vacancy for Two Years,statewide,Amy Butterfield-Tozzo,D,1972,32.34%
Board of Education To Fill Vacancy for Two Years,statewide,Kimberly LaTourette,R,2144,35.16%
Board of Education To Fill Vacancy for Two Years,statewide,Dominic A. Cipollone,R,1982,32.50%
Board of Education,statewide,Mary Misiorski,D,1084,12.32%
Board of Education,statewide,Karl Hermonat,D,1034,11.75%
Board of Education,statewide,Kelly O'Dell Longhi,D,1163,13.21%
Board of Education,statewide,Thomas Buzzi,R,1233,14.01%
Board of Education,statewide,Eleanor (Penny) Miller,R,1214,13.79%
Board of Education,statewide,Tim Klepps,R,1157,13.15%
Board of Education,statewide,Timothy S. Goff,R,1433,16.28%
Board of Education,statewide,Aulay Carlson,PC,483,5.49%
Zoning Commission,statewide,Gale M. Alexander,D,2798,23.01%
Zoning Commission,statewide,Theresa McSpedon,D,2685,22.08%
Zoning Commission,statewide,William D. Taylor,R,3475,28.58%
Zoning Commission,statewide,Charles A. Bogie,R,3200,26.32%
Amity Regional School Board,statewide,Raymond Tuccio,D,2130,17.94%
Amity Regional School Board,statewide,Mark Rawden,D,1800,15.16%
Amity Regional School Board,statewide,Carla Eichler,D,2510,21.14%
Amity Regional School Board,statewide,Steve DeMaio,R,2769,23.32%
Amity Regional School Board,statewide,Thomas P.  Hurley,R,2665,22.44%
Board of Assessment Appeals,statewide,Ron Wollenberg,R,2117,100.00%
Library Directors Full Term,statewide,John F. Dignam,D,1040,32.59%
Library Directors Full Term,statewide,Louise Marie Brodeur,D,1106,34.66%
Library Directors Full Term,statewide,Peggy McHugh,R,1045,32.75%
Planning and Zoning Commission To Fill Vacancy for Two Years,statewide,Tanya Carver,R,2622,100.00%
Constables,statewide,James F. Meikle,D,238,46.94%
Constables,statewide,Peter Reardon,R,269,53.06%
Zoning Board of Appeals Full Five Year Term Begins 2018,statewide,Mark Seavy,D,2591,55.25%
Zoning Board of Appeals Full Five Year Term Begins 2018,statewide,David J. Choplinski,R,2099,44.75%
Planning & Zoning Commission,statewide,Nicholas J. Demetriades,D,1996,33.48%
Planning & Zoning Commission,statewide,Alice M. Kelly,D,1998,33.52%
Planning & Zoning Commission,statewide,Kenneth Rozich,R,1967,33.00%
Mayor,statewide,Curt Balzano Leng,D,7777,74.39%
Mayor,statewide,Salman Hamid,R,2677,25.61%
Zoning Board of Appeals,statewide,Nick Fulchino,D,725,28.39%
Zoning Board of Appeals,statewide,Daniel Devonshire Kellaway,D,623,24.39%
Zoning Board of Appeals,statewide,Robert E. Andrews,R,615,24.08%
Zoning Board of Appeals,statewide,James Robbins,R,591,23.14%
Town and City Treasurer,statewide,David A. Knapp,D,1350,34.22%
Town and City Treasurer,statewide,Judy Larkin Nicolari,R,2595,65.78%
Zoning Board of Appeals,statewide,Brian Young,D,1157,32.71%
Zoning Board of Appeals,statewide,Bruce H. Campbell,R,1146,32.40%
Zoning Board of Appeals,statewide,Cheryl K. Fine,R,1234,34.89%
Board of Assessment Appeals,statewide,Edward M. Glanz,D,2525,100.00%
Board of Assessment Appeals,statewide,John H. Casey,D,996,46.20%
Board of Assessment Appeals,statewide,Laura White,R,1160,53.80%
Constable,statewide,Brett Festa,D,909,9.82%
Constable,statewide,Todd Brodeur,D,634,6.85%
Constable,statewide,Paul C. Gianesini,D,803,8.68%
Constable,statewide,Vito D. Flammia,D,591,6.39%
Constable,statewide,Richard Pinkerton,R,1462,15.80%
Constable,statewide,Eric Pelz,R,1644,17.77%
Constable,statewide,Christine Ciarmella,R,1550,16.75%
Constable,statewide,Larry Deschaine,R,1661,17.95%
Library Director To Fill Vacancy for Two Years,statewide,Jayne O'Toole,R,1161,100.00%
Zoning Board of Appeals To Fill Vacancy for One Year,statewide,Mark Seavy,D,3054,100.00%
Library Trustee Full Term,statewide,Joanne S. Todd,D,240,32.83%
Library Trustee Full Term,statewide,Celeste M. Jakubowski,D,239,32.69%
Library Trustee Full Term,statewide,Theresa-Marie Lambert,D,252,34.47%
Zoning Board of Appeals,statewide,Betti Hellman,D,1161,19.70%
Zoning Board of Appeals,statewide,Larry K. Ellis,R,2240,38.00%
Zoning Board of Appeals,statewide,Brett Olbrys,R,2493,42.30%
Amity Regional School Board To Fill Vacancy for Two Years,statewide,John Gagel,D,1858,41.95%
Amity Regional School Board To Fill Vacancy for Two Years,statewide,Shannan Carlson,R,2571,58.05%
Zoning Board of Appeals Full Term,statewide,Leah R. Gill,D,2830,23.41%
Zoning Board of Appeals Full Term,statewide,Adam Pilarski,D,2509,20.75%
Zoning Board of Appeals Full Term,statewide,David Littlefield,R,3505,28.99%
Zoning Board of Appeals Full Term,statewide,Scott Leddy,R,3246,26.85%
Zoning Board of Appeals Alternate,statewide,Mary E. Wishart,D,701,54.94%
Zoning Board of Appeals Alternate,statewide,John Lewerenz,R,575,45.06%
Board of Education,statewide,"Joseph A. Jeanette, Jr.",D,1613,21.17%
Board of Education,statewide,Fran Digiorgi,D,1483,19.46%
Board of Education,statewide,Tracy Ann Delibero,R,2354,30.90%
Board of Education,statewide,Vincent G. Scarlata,R,2169,28.47%
Zoning Board of Appeals Alternates,statewide,Ben Charney,D,1402,100.00%
Planning Commission,statewide,Kirsten Bennett O'Rourke,D,1616,16.58%
Planning Commission,statewide,Keith Landa,D,1424,14.61%
Planning Commission,statewide,Lisa Deldin,D,1543,15.83%
Planning Commission,statewide,Patrick E. Hearty,R,1783,18.29%
Planning Commission,statewide,Cynthia Ross-Zweig,R,1669,17.12%
Planning Commission,statewide,Cory Neumann,R,1712,17.56%
Planning and Zoning Commission Five Year Term Begins 2017,statewide,James Steadman,D,1499,100.00%
Zoning Board of Appeals To Fill Vacancy for Two Years,statewide,Sandro Carvalho,D,2700,43.87%
Zoning Board of Appeals To Fill Vacancy for Two Years,statewide,John Geary,R,3455,56.13%
District Authority,statewide,Raymond Lajoie,D,609,16.80%
District Authority,statewide,Gerard J. Cotnoir,D,670,18.48%
District Authority,statewide,Kathleen Zamagni,D,702,19.37%
District Authority,statewide,Gloria Marion,D,632,17.43%
District Authority,statewide,James Doug Taylor,R,522,14.40%
District Authority,statewide,Scott Irwin,R,490,13.52%
Zoning Board of Appeal Alternate To Fill Vacancy for Three Years,statewide,Mark Seavy,D,2944,100.00%
Library Directors Full Term,statewide,Randy Picard,D,669,9.80%
Library Directors Full Term,statewide,Barbara Galvin,D,776,11.37%
Library Directors Full Term,statewide,Anita Hamzy,R,1781,26.10%
Library Directors Full Term,statewide,Mary Wollenberg,R,1755,25.71%
Library Directors Full Term,statewide,Bonnie Leroux,R,1844,27.02%
Zoning Board of Appeals Full Term,statewide,John Whitney,D,1487,30.02%
Zoning Board of Appeals Full Term,statewide,Mark Zampino,R,1720,34.72%
Zoning Board of Appeals Full Term,statewide,John Keithan,R,1747,35.26%
Constables,statewide,Brad Belanger,D,625,12.57%
Constables,statewide,William Wolfe,D,627,12.61%
Constables,statewide,Jenn L. Trayner,D,684,13.75%
Constables,statewide,Daniel Bastura,D,704,14.16%
Constables,statewide,Richard J. Dunn,R,606,12.19%
Constables,statewide,Terry Jackson,R,561,11.28%
Constables,statewide,Bill Ireland,R,630,12.67%
Constables,statewide,Nicholas Gardner,R,536,10.78%
First Selectman,statewide,Eric Sean Wellman,D,2942,49.83%
First Selectman,statewide,Mike Paine,R,2908,49.25%
First Selectman,statewide,Robert H. Kalechman,PC,54,0.91%
City Sheriffs,statewide,Louis R. Macero,D,1718,16.55%
City Sheriffs,statewide,Sean P. Rowley,D,1967,18.95%
City Sheriffs,statewide,Daniel A. King,R,2455,23.65%
City Sheriffs,statewide,William J. Zwack,R,2031,19.57%
City Sheriffs,statewide,Peter Gujski,R,2209,21.28%
Fire Commissioner,statewide,W. Bryan Mahoney,D,923,44.33%
Fire Commissioner,statewide,Todd A. Hajek,R,1159,55.67%
Planning Commission Alternates,statewide,Greg Williams,D,1928,25.51%
Planning Commission Alternates,statewide,Carolyn Rowan,D,1847,24.44%
Planning Commission Alternates,statewide,Jeff Morrell,R,1989,26.32%
Planning Commission Alternates,statewide,Olga Nanocchio,R,1793,23.73%
Planning and Zoning Commission Five Year Term Begins 2018,statewide,Theodore J. Stoutenberg,R,1583,100.00%
Zoning Board of Appeals Alternate To Fill Vacancy for Two Years,statewide,Mark Seavy,D,2314,51.80%
Zoning Board of Appeals Alternate To Fill Vacancy for Two Years,statewide,John M. McNicholas,R,2153,48.20%
Library Directors To Fill Vacancy for Two Years,statewide,Ellen Roth,D,1584,100.00%
Mayor,statewide,Stephanie D. Philips,D,0,0.00%
Mayor,statewide,Laura R. Hoydick,R,0,0.00%
Mayor,statewide,Joseph Paul,PC,0,0.00%
Mayor,statewide,Sandra J. Zalik,PC,0,0.00%
Regional Board of Education,statewide,Kathleen Zandi,D,1170,32.11%
Regional Board of Education,statewide,Eileen M. Blewett,R,1406,38.58%
Regional Board of Education,statewide,S. Derek Phelps,R,1068,29.31%
Zoning Commission Full Term,statewide,Gary Mummert,D,1646,28.94%
Zoning Commission Full Term,statewide,John T. Moran,R,2074,36.47%
Zoning Commission Full Term,statewide,Joseph Letizia,R,1967,34.59%
Planning and Zoning Commission Alternates Five Year Term Begins 2017,statewide,Thomas McLoughlin,D,1433,100.00%
Police Commissioners,statewide,Stephen Saloom,D,2512,19.63%
Police Commissioners,statewide,Arnold E. DiLaura,D,2472,19.32%
Police Commissioners,statewide,Thomas F. Reynolds,R,2479,19.37%
Police Commissioners,statewide,Marcie Coffin,R,2732,21.35%
Police Commissioners,statewide,Joseph Savino,R,2601,20.33%
Library Trustees Full Term,statewide,Cris Cadiz,D,695,19.82%
Library Trustees Full Term,statewide,Gary K. Sturni,D,648,18.48%
Library Trustees Full Term,statewide,Christine Kalafus,D,826,23.56%
Library Trustees Full Term,statewide,Sylvia Danenhower,R,795,22.68%
Library Trustees Full Term,statewide,Jay Livernois,R,542,15.46%
First Selectman,statewide,Kathleen M Dowd,R,1040,40.94%
First Selectman,statewide,William J Butterly Jr,PC,1500,59.06%
Zoning Commission To Fill Vacancy for Two Years,statewide,John C. Brown,D,1593,50.06%
Zoning Commission To Fill Vacancy for Two Years,statewide,Louis Giannini,R,1589,49.94%
Zoning Board of Appeals Five Year Term Begins 2017,statewide,Mary Lou Rayno,D,1475,100.00%
Library Trustee To Fill Vacancy for Four Years,statewide,David Ring,D,1025,100.00%
Zoning Board of Appeals Full Term,statewide,Elisa Beckett,D,1771,22.10%
Zoning Board of Appeals Full Term,statewide,Joe DePaul,R,1911,23.85%
Zoning Board of Appeals Full Term,statewide,John Apple,R,2138,26.68%
Zoning Board of Appeals Full Term,statewide,Dan McDermott,R,2194,27.38%
Zoning Board of Appeals Five Year Term Begins 2018,statewide,Paul Griffin,D,1433,100.00%
Mayor,statewide,Ellen A. Zoppo Sassu,D,7433,59.33%
Mayor,statewide,Ken Cockayne,R,5052,40.32%
Mayor,statewide,Richard D. Kriscenski,WI,44,0.35%
Zoning Board of Appeals To Fill Vacancy for Two Years,statewide,John McCartney,D,2320,100.00%
Regional Board of Education,statewide,David Rosengren,D,978,44.80%
Regional Board of Education,statewide,Robert Jerram,R,1205,55.20%
Town Council,statewide,"David ""Skoz"" Skoczulek",D,1477,9.60%
Town Council,statewide,Kristen Morgan,D,1414,9.19%
Town Council,statewide,Katie Murray,D,1406,9.13%
Town Council,statewide,Kenneth J. Trice,D,1454,9.45%
Town Council,statewide,Brenda Falusi,D,1500,9.74%
Town Council,statewide,William N. (Bill) Eccles,R,1686,10.95%
Town Council,statewide,Christine R. Vincent,R,1602,10.41%
Town Council,statewide,Tammy Nuccio,R,1699,11.04%
Town Council,statewide,Paul J. Reynolds,R,1571,10.21%
Town Council,statewide,John Reagan,R,1584,10.29%
Library Directors,statewide,Laurie Landa,D,2047,36.57%
Library Directors,statewide,Terra Martin-Volpe,D,1748,31.23%
Library Directors,statewide,Doug Dorsey,R,1802,32.20%
First Selectman,statewide,Glenn S. Pianka,D,322,64.79%
First Selectman,statewide,Jonathan C. Gilman,R,175,35.21%
First Selectman,statewide,Gordon M. Ridgway,D,346,100.00%
First Selectman,statewide,Adam Dunsby,R,831,100.00%
First Selectman,statewide,"Charles W. Grant, II",D,402,76.14%
First Selectman,statewide,Joseph P. Levasseur,PC,126,23.86%
First Selectman,statewide,Payton Turpin,D,466,25.18%
First Selectman,statewide,Michael R. Criss,R,1385,74.82%
First Selectman,statewide,Michael J. McCormack,D,770,37.91%
First Selectman,statewide,Edward B. St. John,R,1261,62.09%
First Selectman,statewide,Michael A. Urgo,IND,238,13.21%
First Selectman,statewide,Michael A. Urgo,D,787,43.70%
First Selectman,statewide,Asa C. Palmer,R,776,43.09%
First Selectman,statewide,Curtis Rand,D,974,100.00%
First Selectman,statewide,Brent M. Colley,R,391,100.00%
First Selectman,statewide,Don Lowe,D,0,0.00%
First Selectman,statewide,Clay Cope,R,0,0.00%
First Selectman,statewide,Tony Frassinelli,O,87,3.04%
First Selectman,statewide,Tony Frassinelli,D,1340,46.80%
First Selectman,statewide,Mary Mitta,R,1436,50.16%
Selectmen,statewide,Deborah McFadden,D,2294,34.07%
Selectmen,statewide,Joshua S. Cole,R,1744,25.90%
Selectmen,statewide,Lori Bufano,R,2084,30.95%
Selectmen,statewide,Al Alper,PC,611,9.07%
Board of Education Full Term,statewide,Joseph Sokolovic,WF,657,3.93%
Board of Education Full Term,statewide,Shavonne Davis,WF,848,5.07%
Board of Education Full Term,statewide,Howard Gardner,WF,1128,6.75%
Board of Education Full Term,statewide,Hernan Illingworth,D,3342,19.99%
Board of Education Full Term,statewide,Jessica Martinez,D,3483,20.83%
Board of Education Full Term,statewide,Chaila Robinson,D,3168,18.95%
Board of Education Full Term,statewide,Joseph Sokolovic,R,957,5.72%
Board of Education Full Term,statewide,John R. Weldon,R,1487,8.89%
Board of Education Full Term,statewide,Chris Taylor,R,1143,6.84%
Board of Education Full Term,statewide,Sara Lewis,PC,471,2.82%
Board of Education Full Term,statewide,Angela Chapman,WI,38,0.23%
First Selectman,statewide,Tracey Hanson,D,0,0.00%
First Selectman,statewide,Wendy Gauthier,R,0,0.00%
