office,town,candidate,party,votes,vote_percent
Board of Finance,statewide,Michael L. Anderson,D,632,46.57%
Board of Finance,statewide,Louis W. Gingerella,R,725,53.43%
Tax Collector,statewide,Bonnie A. Reemsnyder,D,1664,47.76%
Tax Collector,statewide,Suzanne Thompson,R,1820,52.24%
Board of Finance Full Term,statewide,Ed Chviek,D,1174,21.83%
Board of Finance Full Term,statewide,Seann Peterson,D,1262,23.46%
Board of Finance Full Term,statewide,Lynn Desjardins,D,1431,26.60%
Board of Finance Full Term,statewide,Linda Fedor,R,1512,28.11%
Board of Assessment Appeals,statewide,John A. DiIorio,D,571,100.00%
Board of Finance,statewide,Kayla Thompson,D,435,30.94%
Board of Finance,statewide,John A. Moulson,R,455,32.36%
Board of Finance,statewide,Andrew Sawyer,R,516,36.70%
Board of Finance Alternate Full Term,statewide,Paula Hanlon,D,870,100.00%
Town Treasurer,statewide,Pam Henry,D,577,43.98%
Town Treasurer,statewide,Pam Henry,R,735,56.02%
Board of Education to Fill Vacancy for Two Years,statewide,*,D,0,0.00%
Board of Finance to Fill Vacancy for Four Years,statewide,Bruce Edward Devlin,R,1494,100.00%
Town Treasurer,statewide,Neil Hoss,D,1744,54.03%
Town Treasurer,statewide,Danele Rhoads,R,1484,45.97%
Zoning Board of Appeals Five Year Term Begins 2023,statewide,Brian Spack,D,1723,56.00%
Zoning Board of Appeals Five Year Term Begins 2023,statewide,Maria Peplau,R,1354,44.00%
Tax Collector To Fill Vacancy for Two Years,statewide,Marc Delmonico,R,2250,100.00%
Town Treasurer,statewide,Kacy Colston,D,2406,100.00%
Board of Education,statewide,Seth Klaskin,D,3176,28.26%
Board of Education,statewide,Cathy Miller,D,3243,28.86%
Board of Education,statewide,"Galen Cawley, Jr.",R,2449,21.79%
Board of Education,statewide,Diane Infantine-Vyce,R,2370,21.09%
Board of Finance Alternate,statewide,Gisele Russo,D,922,48.78%
Board of Finance Alternate,statewide,John Noblet,R,968,51.22%
Board of Finance To Fill Vacancy for Two Years,statewide,*,D,0,0.00%
Planning & Zoning Commission Four Year Term Begins 2023,statewide,Daniel Tomczyk,D,714,22.70%
Planning & Zoning Commission Four Year Term Begins 2023,statewide,Tom Currier,D,827,26.29%
Planning & Zoning Commission Four Year Term Begins 2023,statewide,Walt Tabor,D,765,24.32%
Planning & Zoning Commission Four Year Term Begins 2023,statewide,David Holcroft,R,840,26.70%
Board of Finance To Fill Vacancy for Four Years,statewide,Deborah Vilcheck,D,875,62.01%
Board of Finance To Fill Vacancy for Four Years,statewide,Michael King,R,536,37.99%
Finance Committee Full Four Year Term,statewide,Ross Lally,R,1063,49.60%
Finance Committee Full Four Year Term,statewide,Christopher M. Connelly,R,1080,50.40%
Representative Town Meeting District 1,statewide,Lisa Luck,D,279,16.31%
Representative Town Meeting District 1,statewide,Roscoe Merritt,D,278,16.25%
Representative Town Meeting District 1,statewide,Joe Baril,D,267,15.60%
Representative Town Meeting District 1,statewide,Sheila Perry,D,312,18.23%
Representative Town Meeting District 1,statewide,Joseph Alu,R,172,10.05%
Representative Town Meeting District 1,statewide,Karin Adams,R,203,11.86%
Representative Town Meeting District 1,statewide,Tom Umrysz,R,200,11.69%
Board of Finance To Fill Vacancy for Two Years,statewide,Todd Burrick,D,5170,100.00%
Board of Finance To Fill Vacancy for Four Years,statewide,David C. Wilburn,D,212,50.36%
Board of Finance To Fill Vacancy for Four Years,statewide,Eric T. Carlson,R,209,49.64%
Board of Finance Full Term,statewide,Scott Davis,D,877,22.10%
Board of Finance Full Term,statewide,Gail Rooke-Norman,D,930,23.43%
Board of Finance Full Term,statewide,Matthew B. Picco,R,1112,28.02%
Board of Finance Full Term,statewide,Rob Hamel,R,1050,26.46%
Board of Education Full Term,statewide,Heather Lombardo,D,1673,17.22%
Board of Education Full Term,statewide,Liz Harmon Barlow,D,1629,16.77%
Board of Education Full Term,statewide,Monica L. Logan,D,1627,16.75%
Board of Education Full Term,statewide,Kristina G. Gilton,R,1590,16.37%
Board of Education Full Term,statewide,David D. Peling,R,1631,16.79%
Board of Education Full Term,statewide,Katharine H. Leenders,R,1563,16.09%
Town Treasurer,statewide,Maryjane Parkus Malavasi,D,1645,52.14%
Town Treasurer,statewide,Maureen Goff,R,1510,47.86%
Board of Finance,statewide,Heather A. Allen,D,801,26.65%
Board of Finance,statewide,Kenneth Dykstra,D,716,23.82%
Board of Finance,statewide,Brandon Zurek,R,726,24.15%
Board of Finance,statewide,Lance W. Metzger Sr.,R,763,25.38%
Tax Collector,statewide,Helen Leung,R,2525,100.00%
Board of Education To Fill Vacancy for Two Years,statewide,Ramesh Kandipilli,R,3039,100.00%
Planning & Zoning Commission,statewide,Nathaniel Spencer,D,4740,15.61%
Planning & Zoning Commission,statewide,Thomas Pattavina,D,4910,16.17%
Planning & Zoning Commission,statewide,Christina Pen,D,4762,15.69%
Planning & Zoning Commission,statewide,Elizabeth Emery,D,4777,15.73%
Planning & Zoning Commission,statewide,Bill Perkins,R,2731,9.00%
Planning & Zoning Commission,statewide,Morgan Monarca,R,2868,9.45%
Planning & Zoning Commission,statewide,Tyler Eckstrom,R,2710,8.93%
Planning & Zoning Commission,statewide,Marcus Fazzino,R,2862,9.43%
Ward 2 - Board of Aldermen/Alderwomen,statewide,George F. Kurtyka,D,419,18.61%
Ward 2 - Board of Aldermen/Alderwomen,statewide,Ronald M. Sill,D,479,21.28%
Ward 2 - Board of Aldermen/Alderwomen,statewide,Jessica Barrios-Perez,D,423,18.79%
Ward 2 - Board of Aldermen/Alderwomen,statewide,Julian Campoli,R,356,15.82%
Ward 2 - Board of Aldermen/Alderwomen,statewide,Anthony Mullin,R,282,12.53%
Ward 2 - Board of Aldermen/Alderwomen,statewide,Nick DiGiovanni,R,292,12.97%
Alderman Ward 4,statewide,Rohan Brown,D,80,23.95%
Alderman Ward 4,statewide,Nathaniel Hardy,R,123,36.83%
Alderman Ward 4,statewide,Robert Knott,R,131,39.22%
Board of Assessment Appeals,statewide,Sheryl Feducia,D,976,100.00%
Tax Collector,statewide,Martin French,D,1582,100.00%
Town Council District 4,statewide,Michael Ginnetti,D,609,19.31%
Town Council District 4,statewide,Tina Hedley,D,577,18.30%
Town Council District 4,statewide,Sue Stacey,D,593,18.81%
Town Council District 4,statewide,Mark Christman,R,421,13.35%
Town Council District 4,statewide,R.J. Conners,R,449,14.24%
Town Council District 4,statewide,Linda Hennessey,R,504,15.98%
Town Treasurer,statewide,Suz Uznanski,D,502,37.32%
Town Treasurer,statewide,Mary Ann Zieminski,R,843,62.68%
Board of Alderman District 4,statewide,Philip J. Vetro,D,1744,21.52%
Board of Alderman District 4,statewide,Jennifer Federico,D,1740,21.47%
Board of Alderman District 4,statewide,Win Smith Jr.,R,1593,19.65%
Board of Alderman District 4,statewide,Dan German,R,1530,18.88%
Board of Alderman District 4,statewide,Katie R. Martino,R,1498,18.48%
Board of Assessment Appeals,statewide,Chelsea Ross,D,3265,22.19%
Board of Assessment Appeals,statewide,Mike Guerrera,D,3208,21.81%
Board of Assessment Appeals,statewide,Jeffrey Maguire,R,2917,19.83%
Board of Assessment Appeals,statewide,Kenneth David Schultz,R,2662,18.09%
Board of Assessment Appeals,statewide,Michael Woiten,R,2660,18.08%
Board of Education,statewide,Gabriela Hernandez,D,1983,10.63%
Board of Education,statewide,Cathy Schaefer,D,2017,10.81%
Board of Education,statewide,Diana Naddeo,D,2008,10.76%
Board of Education,statewide,*,D,0,0.00%
Board of Education,statewide,**,D,0,0.00%
Board of Education,statewide,Scott Anthony Clayton,R,2190,11.74%
Board of Education,statewide,Jenn Lewis,R,2195,11.76%
Board of Education,statewide,Daniel Nostin,R,2017,10.81%
Board of Education,statewide,Courtney Martin,R,2287,12.26%
Board of Education,statewide,William Foster,R,2222,11.91%
Board of Education,statewide,Scott Anthony Clayton,IND,247,1.32%
Board of Education,statewide,Jenn Lewis,IND,280,1.50%
Board of Education,statewide,Daniel Nostin,IND,213,1.14%
Board of Education,statewide,Michael Duff,IND,589,3.16%
Board of Education,statewide,William Foster,IND,412,2.21%
Tax Collector,statewide,Jim Goggin,D,2745,61.89%
Tax Collector,statewide,Helen Northrup,R,1690,38.11%
Board of Alder Ward 3,statewide,Ron Christopher Hurt,D,144,100.00%
Board of Finance Full Term,statewide,Jon O'Neill,D,490,31.31%
Board of Finance Full Term,statewide,Aimee Turner,R,546,34.89%
Board of Finance Full Term,statewide,Todd Reisel,R,529,33.80%
Planning & Zoning Commission Full Five Year Term Begins 2024,statewide,Michael Dubos,D,143,61.64%
Planning & Zoning Commission Full Five Year Term Begins 2024,statewide,Michael Dubos,R,89,38.36%
Board of Finance,statewide,Brian Hoffmann,D,2733,26.99%
Board of Finance,statewide,Naheed Quaisar,D,2557,25.25%
Board of Finance,statewide,Agnieszka Stepniak,R,2419,23.89%
Board of Finance,statewide,Andrew Koehm,R,2416,23.86%
Board of Education,statewide,Erika Hayes,D,1753,18.21%
Board of Education,statewide,Joseph P. Scheideler,D,1840,19.12%
Board of Education,statewide,Lou Daniels,D,1822,18.93%
Board of Education,statewide,Aubrey Blatchley,R,1383,14.37%
Board of Education,statewide,Kim M. Sullivan,R,1527,15.87%
Board of Education,statewide,Jennifer A. Diederich,R,1299,13.50%
Councilman 4th District,statewide,Patricia Cramer,D,1057,55.57%
Councilman 4th District,statewide,David Nastri,R,845,44.43%
Tax Collector,statewide,Jean D. Bouteiller,D,456,74.75%
Tax Collector,statewide,Jean D. Bouteiller,R,154,25.25%
Council Ward 1,statewide,Dennis R. Perkins Jr.,D,1062,24.19%
Council Ward 1,statewide,Sonia Havasi,D,972,22.14%
Council Ward 1,statewide,Irving M. Fox,R,1103,25.13%
Council Ward 1,statewide,Michael J. Masi,R,1169,26.63%
Council Ward 1,statewide,Dennis R. Perkins Jr.,WF,45,1.03%
Council Ward 1,statewide,Sonia Havasi,WF,39,0.89%
Board of Finance Full Term,statewide,Matthew Kelly,D,539,50.52%
Board of Finance Full Term,statewide,Frank Miceli,D,528,49.48%
Board of Finance,statewide,Paul D Collins,D,463,37.64%
Board of Finance,statewide,Allan D Walker Sr,R,693,56.34%
Board of Finance,statewide,Toby Geiger,WI,74,6.02%
Board of Finance,statewide,Nancy Barrett,D,1746,17.94%
Board of Finance,statewide,Kieran Ahern,D,1536,15.78%
Board of Finance,statewide,Timothy Doheny,R,3273,33.63%
Board of Finance,statewide,Robert C. Zambrano,R,3176,32.64%
Planning Commission Five Year Term Begins 2023,statewide,Roland Perreault,D,482,32.66%
Planning Commission Five Year Term Begins 2023,statewide,Alex Pearson,R,994,67.34%
Board of Finance Alternate,statewide,Jennine Lupo,D,1652,50.86%
Board of Finance Alternate,statewide,Tom Terhaar,R,1596,49.14%
Town Plan & Zoning Commission Alternate Four Year Term,statewide,Ola Aina,D,2875,100.00%
Councilman Area 4,statewide,Mike Carabetta,WE,41,2.00%
Councilman Area 4,statewide,Kirsten Misner,D,994,48.51%
Councilman Area 4,statewide,Mike Carabetta,R,1014,49.49%
Board of Finance To Fill Vacancy for Two Years,statewide,"Francis L. Barton, Jr.",D,963,39.91%
Board of Finance To Fill Vacancy for Two Years,statewide,John Jenusaitis,R,1450,60.09%
Board of Finance,statewide,Jen Alfaro,D,2035,20.03%
Board of Finance,statewide,Anna Mahon,D,2263,22.28%
Board of Finance,statewide,James A. Leahy,R,2901,28.56%
Board of Finance,statewide,Kevin Houlihan,R,2959,29.13%
Tax Collector,statewide,Megan Patchkofsky,R,1536,100.00%
Board of Education,statewide,James Garofolo,D,1348,20.40%
Board of Education,statewide,Kristen Harmeling,D,1355,20.51%
Board of Education,statewide,Lori Nespoli,R,1894,28.66%
Board of Education,statewide,Jay Hatfield,R,2011,30.43%
Council Member District 3,statewide,Mark Dickau,D,1433,22.89%
Council Member District 3,statewide,David Landi,D,1366,21.82%
Council Member District 3,statewide,Cheryl Thibeault,R,1811,28.93%
Council Member District 3,statewide,Andrew Howe,R,1650,26.36%
Board of Aldermen Third Ward,statewide,Steven G. Guralnick,D,1280,21.59%
Board of Aldermen Third Ward,statewide,Jose F. Goncalves,D,1327,22.38%
Board of Aldermen Third Ward,statewide,"John F. Anglace, Jr.",R,1696,28.60%
Board of Aldermen Third Ward,statewide,Cris S. Balamaci,R,1627,27.44%
Town Council District 5,statewide,Anthony Afriyie,D,353,62.48%
Town Council District 5,statewide,Rafael Irizarry,R,212,37.52%
Planning & Zoning,statewide,David Wiig,D,191,25.60%
Planning & Zoning,statewide,Douglas Barnes,R,263,35.25%
Planning & Zoning,statewide,Eileen Narbutes,R,16,2.14%
Planning & Zoning,statewide,Helen E White,R,276,37.00%
Alderperson Ward 3,statewide,Candyce Scott,D,436,32.68%
Alderperson Ward 3,statewide,Iris Noemi Sanchez,D,486,36.43%
Alderperson Ward 3,statewide,Jason Gibson,R,305,22.86%
Alderperson Ward 3,statewide,Manuel Antonio Sandoval,IND,43,3.22%
Alderperson Ward 3,statewide,Patrice Smith,IND,64,4.80%
Board of Finance Full Term,statewide,Wes Marsh,D,2007,32.10%
Board of Finance Full Term,statewide,Don Kellogg,D,1987,31.78%
Board of Finance Full Term,statewide,Doug Jendras,R,2258,36.12%
Legislative Council District 3,statewide,Doria Linnetz,D,1186,15.63%
Legislative Council District 3,statewide,Heather Dean,D,1248,16.45%
Legislative Council District 3,statewide,Chris Smith,D,1238,16.32%
Legislative Council District 3,statewide,Tom Long,R,1356,17.87%
Legislative Council District 3,statewide,Benjamin Ruben Sr.,R,1300,17.13%
Legislative Council District 3,statewide,John Zachos,R,1260,16.61%
Board of Education,statewide,Heather Shea,D,5500,19.97%
Board of Education,statewide,Jonathan E. Jones,D,5073,18.42%
Board of Education,statewide,"Caryll ""Cebi"" Waterfield",D,5229,18.99%
Board of Education,statewide,Pat Libero,R,4013,14.57%
Board of Education,statewide,Robert Sangiovanni,R,3706,13.46%
Board of Education,statewide,Robert Guthrie,R,4018,14.59%
Board of Finance,statewide,Andrew Pelletier,D,408,23.48%
Board of Finance,statewide,"Douglas E. Humes, Jr.",R,643,37.00%
Board of Finance,statewide,Christopher Sorrell,R,687,39.53%
Board of Assessment Appeals Full Term,statewide,Elvia Gignoux,D,966,100.00%
Board of Finance Full Term,statewide,Thomas H. Bartram,D,528,54.04%
Board of Finance Full Term,statewide,Carol Flaton,D,449,45.96%
Tax Collector,statewide,Tabitha Fazzone,R,903,100.00%
Board of Education,statewide,Tanya Galpin,D,743,26.34%
Board of Education,statewide,Anthony Kepler,R,991,35.13%
Board of Education,statewide,Nathan N. Vieira,R,1087,38.53%
Constables,statewide,William Haygood,D,1414,9.52%
Constables,statewide,Rachel Hannon Harrel,D,1606,10.82%
Constables,statewide,Keri Hoehne,D,1720,11.58%
Constables,statewide,Ruth Nadeau Dwyer,D,1734,11.68%
Constables,statewide,Nick Spino,R,2321,15.63%
Constables,statewide,Donna L. Isely,R,2007,13.52%
Constables,statewide,Rick E. DallaValle,R,2147,14.46%
Constables,statewide,Bob Starr,R,1900,12.80%
Board of Finance,statewide,Elizabeth Fenton,D,649,53.77%
Board of Finance,statewide,Craig Schoon,R,558,46.23%
Board of Education Full Term,statewide,Lisa Griffin,D,914,25.48%
Board of Education Full Term,statewide,Amanda Cormier,D,996,27.77%
Board of Education Full Term,statewide,Whitney Burns,R,854,23.81%
Board of Education Full Term,statewide,Carole Margolis,R,823,22.94%
Board of Education Full Term,statewide,Denise Menard,D,1357,16.06%
Board of Education Full Term,statewide,Gabriela Resto,D,1215,14.38%
Board of Education Full Term,statewide,Courtney Sevarino,D,1256,14.87%
Board of Education Full Term,statewide,Elizabeth LeBorious,D,1225,14.50%
Board of Education Full Term,statewide,Al Raymond,R,1074,12.71%
Board of Education Full Term,statewide,Kari Betancourt,R,1194,14.13%
Board of Education Full Term,statewide,Randi Reichle,R,1128,13.35%
Zoning Board of Appeals,statewide,Brian R Smith,D,5365,56.38%
Zoning Board of Appeals,statewide,Nick Korns,R,4151,43.62%
Board of Finance Alternate,statewide,Fletcher H. Smith,R,314,100.00%
Planning & Zoning Commission,statewide,Richard A. Miller,D,1285,32.43%
Planning & Zoning Commission,statewide,Vincent Lambri,D,1264,31.90%
Planning & Zoning Commission,statewide,John Hebert,R,1413,35.66%
Planning & Zoning Commission,statewide,**,R,0,0.00%
Town Council District 3,statewide,George Collaku,D,679,12.82%
Town Council District 3,statewide,Charles Nappi,D,831,15.69%
Town Council District 3,statewide,Joseph Skerritt,R,1687,31.84%
Town Council District 3,statewide,Sean Hughes,R,1677,31.65%
Town Council District 3,statewide,Steven R. Olmstead,PC,424,8.00%
Police Commission,statewide,Ryan Zelek,D,2249,29.82%
Police Commission,statewide,Steven Wilson,R,2652,35.16%
Police Commission,statewide,David P. Rogan,R,2641,35.02%
Constable,statewide,Fred H. Callahan III,D,4485,60.14%
Constable,statewide,Mike Sirois,R,2972,39.86%
Board of Assessment Appeals Full Term,statewide,Frank Gerratana,D,3611,52.56%
Board of Assessment Appeals Full Term,statewide,Richard Higley,R,3259,47.44%
Board of Education To Fill Vacancy for Two Years,statewide,Kim Nagy-Maruschock,D,1756,100.00%
Board of Finance To Fill Vacancy for Two Years,statewide,Charles Neale,D,1053,100.00%
Board of Assessment Appeals,statewide,Diane Barros,D,2505,44.06%
Board of Assessment Appeals,statewide,Dennis Dwyer,R,3181,55.94%
Water Commissioners,statewide,Robert M. Berkmoes,D,6905,31.27%
Water Commissioners,statewide,Domenic Perone,R,7602,34.43%
Water Commissioners,statewide,"Ron Lamoreux, Jr.",R,7573,34.30%
Board of Education Not More than Three from One Party,statewide,David Krasnoff,D,9678,17.28%
Board of Education Not More than Three from One Party,statewide,Jennifer Maxon Kennelly,D,10277,18.35%
Board of Education Not More than Three from One Party,statewide,Kathryn Flynn,D,10565,18.86%
Board of Education Not More than Three from One Party,statewide,Jackie Bardenwerper,R,8153,14.56%
Board of Education Not More than Three from One Party,statewide,Jason Li,R,8299,14.82%
Board of Education Not More than Three from One Party,statewide,Tracey M. Rinaldi,R,9039,16.14%
Tax Collector,statewide,Laura Bartlett,D,477,100.00%
Board of Estimate and Taxation,statewide,Stephen Selbst,D,8952,8.03%
Board of Estimate and Taxation,statewide,Elliot Alchek,D,9024,8.09%
Board of Estimate and Taxation,statewide,David Weisbrod,D,9033,8.10%
